full_barcode,PC1,PC2,PC3,PC4,PC5,PAM50
TCGA-A7-A0DC-01A-11R-A00Z-07,49.155099860356906,41.27820227093207,6.4532768945193535,33.22604445679781,14.430774152924531,LumA
TCGA-A7-A13D-01A-13R-A12P-07,-62.34248869574948,51.57438682265975,28.29749320989911,-6.017071661166792,13.075935776795584,Basal
TCGA-A7-A13E-01A-11R-A12P-07,-71.42680467309496,50.3297494594839,17.744608231834825,8.975053521727867,-7.105543962309926,Basal
TCGA-A7-A13F-01A-11R-A12P-07,35.19652981099054,18.484332603637487,5.6845880850854265,11.66494998455845,2.945068042206231,LumB
TCGA-A7-A13G-01A-11R-A13Q-07,49.75418385318807,10.902560369416564,24.383968451777836,-4.627204634988218,-24.395748165190472,LumA
TCGA-A7-A13H-01A-11R-A22K-07,4.065233250622543,-39.655695506497,12.43837719625511,5.28690164791332,-1.4538664863240376,LumA
TCGA-A7-A26E-01A-11R-A169-07,31.438643111749084,-10.894257954759826,23.08815617918415,-5.637318831904489,2.2985873576741325,LumA
TCGA-A7-A26F-01A-21R-A169-07,-53.72299267867694,-4.820174249464825,-10.693214330567814,-29.426052293603902,4.769288616903525,Basal
TCGA-A7-A26G-01A-21R-A169-07,-62.713034599225956,-19.674446724996617,2.4765889819166658,4.867489285348415,-11.873754913201418,Basal
TCGA-A7-A26H-01A-11R-A169-07,23.99687559059688,-11.26970487711221,1.5981486891109469,-8.077604655582455,-0.6503575335392479,LumA
TCGA-A7-A26I-01A-11R-A169-07,-48.352393376874375,35.80599556816746,14.008424384344895,0.42155250982345366,7.1015747014769515,Basal
TCGA-A7-A26J-01A-11R-A169-07,28.197620799837676,3.25854909730566,5.267410702165173,4.2242586890347615,1.5767606183456433,LumA
TCGA-A7-A2KD-01A-31R-A21T-07,10.176410678688434,-7.859059483764148,-10.81538421349424,-10.825832199026864,3.1007640077517418,LumB
TCGA-A7-A3IY-01A-21R-A21T-07,12.152197925563229,13.890757960670749,39.18405620005745,1.9230931639653372,-15.117835803730074,LumA
TCGA-A7-A3IZ-01A-11R-A213-07,63.67725481260078,30.749840825506535,5.150402541028171,18.110341190707164,-5.5905373727994805,LumA
TCGA-A7-A3J0-01A-11R-A213-07,19.369949290856415,12.868256834828408,5.093808181160112,17.95409694237446,-25.443145782343148,LumA
TCGA-A7-A3J1-01A-11R-A213-07,18.670619529154333,-34.6456919179638,3.2839447539890125,4.51420734731602,-10.635485667266916,LumA
TCGA-A7-A3RF-01A-11R-A22K-07,54.712757263625925,41.277864721030326,-10.51031715466879,16.269921141511617,-21.61929918402748,LumA
TCGA-A7-A425-01A-11R-A24H-07,10.054130021737237,-27.194565134118793,25.94065960321143,-9.028348365149464,-1.1266794214315714,LumA
TCGA-A7-A426-01A-22R-A24H-07,8.088330047048006,-42.64740025638371,29.321197992346473,16.802834561315645,4.994067031069191,LumA
TCGA-A7-A4SA-01A-11R-A266-07,6.409420886899322,-23.439143235144417,3.553775463265962,19.604882632204276,5.087561399678772,LumA
