ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,k,cluster
HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V1,200,-0.7313224731394902,-2.9517672330310734,1e-10,3.846153846153846e-10,1.45748987854251e-10,3249,"tags=72%, list=16%, signal=62%",CNBP/SNRPD3/HDDC2/IARS1/PHB2/SMARCC1/TUFM/TRIM28/CAD/FBL/EIF3J/LDHA/ERH/NPM1/SNRPD2/NHP2/PSMD3/HNRNPU/CUL1/SYNCRIP/PSMB3/SRSF7/BUB3/HNRNPA3/PSMD1/HNRNPD/CDK4/PRPS2/POLE3/RRP9/HNRNPC/UBE2L3/IFRD1/YWHAE/RUVBL2/GNL3/SNRPB2/NCBP2/SRSF3/EPRS1/VDAC1/SERBP1/PHB1/PWP1/PSMA1/ABCE1/CCT2/DUT/MRPS18B/SET/PSMD7/PABPC1/YWHAQ/SSBP1/PSMA4/KPNB1/SNRPA/NOLC1/VDAC3/C1QBP/MRPL9/PTGES3/TOMM70/TRA2B/PGK1/GLO1/NOP16/GOT2/COPS5/RNPS1/PA2G4/CSTF2/RRM1/DEK/XRCC6/LSM2/ODC1/PSMD8/SRSF1/SSB/TARDBP/NME1/AIMP2/TFDP1/KARS1/SRSF2/SF3B3/XPO1/COX5A/NDUFAB1/PSMC4/XPOT/PSMB2/PPIA/ACP1/MCM5/NOP56/PSMA7/UBA2/TCP1/STARD7/TXNL4A/USP1/CCT4/HDAC2/EIF3B/HSPE1/POLD2/SNRPA1/SNRPG/CBX3/CDK2/HNRNPA2B1/CYC1/CCT3/VBP1/HDGF/CCT7/ILF2/EIF2S2/PPM1G/PRDX4/PSMD14/SRPK1/RAN/MCM6/HPRT1/MCM2/CCT5/TYMS/HSP90AB1/CTPS1/SNRPD1/KPNA2/RANBP1/MCM7/HSPD1/MCM4/H2AZ1/PCNA/RFC4/CCNA2/CDC20/MAD2L1/CDC45,3,SNF_C2
HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_DN,143,0.5644410942740908,2.7824700342737883,1e-10,3.846153846153846e-10,1.45748987854251e-10,2972,"tags=39%, list=15%, signal=34%",TGFBR2/CAV1/DUSP1/CCN1/PLPP3/PDGFRB/DAB2/DLC1/COL3A1/NRP1/COL1A2/RUNX1/COL1A1/PTPRM/COL5A2/SERPINE1/PPARG/PTPN21/SYNE1/LPAR1/ATXN1/CELF2/F3/NR3C1/PRDM2/ACVR2A/RBPMS/FBLN5/SNAI2/LAMC1/ITGB3/MMP16/PMP22/TJP1/RGS4/GRK5/AMPH/HAS2/PTEN/ID1/ADD3/FYN/KIT/MGLL/PIK3CD/AKT3/INPP4B/TGFBR3/RXRA/COL11A1/NFKB1/MAP1B/ATP2B4/TFPI/IRS1/TOGARAM1,3,SNF_C2
HALLMARK_COAGULATION,HALLMARK_COAGULATION,122,0.5176283622947198,2.5375530891859794,1e-10,3.846153846153846e-10,1.45748987854251e-10,2326,"tags=39%, list=11%, signal=34%",F10/VWF/LRP1/PECAM1/PROS1/F2RL2/HTRA1/MMP2/CFH/GSN/CTSK/FBN1/SPARC/SERPING1/DPP4/THBD/RAPGEF3/SERPINE1/CTSO/DCT/CFI/F3/C1R/KLF7/C1S/GNG12/C3/ITGB3/ISCU/COMP/TIMP3/CAPN5/MMP14/CFD/DUSP6/FN1/ITGA2/A2M/MMP3/F8/FYN/THBS1/MMP8/CSRP1/HMGCS2/CFB/MASP2,3,SNF_C2
HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_TNFA_SIGNALING_VIA_NFKB,198,0.49346747031207633,2.523839115965524,1e-10,3.846153846153846e-10,1.45748987854251e-10,4114,"tags=47%, list=20%, signal=38%",GEM/EGR1/ZFP36/FOSB/FOS/DUSP1/CCN1/EGR3/EGR2/PLPP3/KLF9/KLF2/BTG2/JUNB/KLF4/JUN/NR4A1/ATF3/PER1/PTGER4/G0S2/NR4A3/IL6/CXCL2/SERPINE1/SOCS3/PTPRE/SGK1/CD69/TNFAIP6/KLF6/ETS2/F3/SLC2A3/TIPARP/HBEGF/GFPT2/PPP1R15A/GADD45B/RHOB/IER2/DNAJB4/IL7R/INHBA/STAT5A/ABCA1/GPR183/TNFAIP3/TSC22D1/JAG1/MSC/AREG/DENND5A/FOSL2/CCL2/PFKFB3/TNFAIP8/KDM6B/IL12B/F2RL1/CEBPD/NFKB1/CFLAR/NR4A2/PLK2/KLF10/SPSB1/NFE2L2/MAP3K8/TNC/PLEK/SERPINB8/LIF/GADD45A/EDN1/PMEPA1/CCRL2/OLR1/NFAT5/TRAF1/DUSP4/ZC3H12A/BHLHE40/BIRC3/MCL1/NFKBIA/NINJ1/CSF1/TRIB1/IL6ST/BTG1/BCL6/IL1B/ACKR3,3,SNF_C2
HALLMARK_MYC_TARGETS_V2,HALLMARK_MYC_TARGETS_V2,58,-0.7142495161249668,-2.4822458849883655,1e-10,3.846153846153846e-10,1.45748987854251e-10,3860,"tags=79%, list=19%, signal=64%",DDX18/HK2/SRM/NOP2/NOC4L/DCTPP1/MYBBP1A/NPM1/CDK4/WDR74/RRP9/RRP12/EXOSC5/TFB2M/GNL3/IMP4/PHB1/PUS1/WDR43/PRMT3/PES1/NOLC1/FARSA/MRTO4/NOP16/PA2G4/TCOF1/NDUFAF4/AIMP2/TMEM97/SUPV3L1/NIP7/LAS1L/MCM5/NOP56/MPHOSPH10/SLC19A1/HSPE1/CBX3/TBRG4/PLK4/UNG/BYSL/HSPD1/MCM4/PLK1,3,SNF_C2
HALLMARK_MTORC1_SIGNALING,HALLMARK_MTORC1_SIGNALING,200,-0.5934838835063021,-2.395422464108792,1e-10,3.846153846153846e-10,1.45748987854251e-10,3570,"tags=51%, list=18%, signal=42%",SERP1/RAB1A/HSPA5/G6PD/P4HA1/PFKL/SRD5A1/TRIB3/INSIG1/ELOVL6/LDHA/PPA1/FADS2/RPA1/GGA2/TUBA4A/SSR1/SLC7A11/ME1/ABCF2/PSMA3/SLC1A5/WARS1/YKT6/DDIT3/RRP9/TXNRD1/TCEA1/SDF2L1/PSMD13/IFRD1/CYB5B/DHFR/PNP/FADS1/EPRS1/SLC2A1/ATP5MC1/IDI1/CALR/HSPA9/PSMA4/MLLT11/PSME3/ENO1/ARPC5L/PDAP1/SLC37A4/GOT1/PDK1/PGK1/DHCR7/COPS5/EEF1E1/IMMT/PSMB5/PRDX1/HSP90B1/NUP205/TMEM97/GPI/PSPH/HMBS/SQLE/PSMC4/POLR3G/PPIA/PSMC2/MTHFD2/PSMD12/HSPE1/EBP/DDX39A/GAPDH/SHMT2/PNO1/UCHL5/TOMM40/PHGDH/RPN1/CCT6A/EIF2S2/PSMD14/RRM2/GMPS/HPRT1/TPI1/TUBG1/MCM2/UNG/STIP1/PSMG1/CCNF/SLC7A5/PSAT1/HSPD1/CACYBP/MCM4/BUB1/AURKA/PLK1/CDC25A,3,SNF_C2
HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,200,-0.5862610915261184,-2.36626979687763,1e-10,3.846153846153846e-10,1.45748987854251e-10,5240,"tags=62%, list=26%, signal=47%",NDUFB7/IDH3A/OGDH/ATP5MG/NDUFS1/ALAS1/TIMM13/SLC25A4/SLC25A3/NDUFC1/MRPL34/PMPCA/MGST3/NQO2/BAX/HTRA2/ATP5ME/NNT/CS/DECR1/SDHA/IDH3B/NDUFV1/ATP5PO/FXN/NDUFB4/IDH2/COX4I1/SDHC/ACO2/ATP6AP1/NDUFB5/NDUFB2/ATP6V1E1/ATP5F1A/NDUFA4/NDUFS6/ATP5PB/PHB2/DLAT/ATP5F1E/POR/OPA1/MRPL11/MRPS11/TIMM8B/LDHA/COX10/COX8A/IDH3G/COX5B/ATP6V1F/UQCR10/DLD/NDUFS2/ATP6V1C1/ATP5PF/NDUFS8/NDUFB6/COX6C/COX7A2L/SUCLG1/NDUFA1/MRPL35/UQCRC1/COX6B1/NDUFA8/SDHB/NDUFS3/ATP6V1H/MRPS22/NDUFA6/VDAC1/MTX2/ATP5MC1/NDUFB3/VDAC2/HSPA9/TIMM10/COX6A1/AFG3L2/UQCRFS1/UQCRB/SLC25A11/ATP5MF/SLC25A5/COX7B/HCCS/NDUFA9/ATP5PD/MRPS15/ATP6V0B/LRPPRC/VDAC3/PHYH/COX17/TOMM70/GRPEL1/FH/GOT2/ATP5MC3/LDHB/MRPS12/ATP5F1B/COX7A2/HSD17B10/IMMT/MDH2/POLR2F/TOMM22/PDHX/TIMM17A/GPI/TIMM50/COX5A/SUPV3L1/NDUFAB1/CYCS/MDH1/UQCRH/AIFM1/CYC1/MRPL15/ATP5F1C/PDHA1,3,SNF_C2
HALLMARK_KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,193,0.46601224824436716,2.3548887509217873,1e-10,3.846153846153846e-10,1.45748987854251e-10,3746,"tags=45%, list=18%, signal=37%",SPARCL1/AKAP12/ALDH1A2/ADGRA2/ABCB1/ADGRL4/PECAM1/GNG11/TSPAN7/IL33/CFH/MAFB/CIDEA/ITGBL1/NRP1/KLF4/SPON1/F13A1/G0S2/PLVAP/IGF2/FLT4/PRRX1/ENG/CCND2/SPRY2/RELN/ETV1/RBP4/MAP3K1/HBEGF/GFPT2/PPP1R15A/ETS1/VWA5A/EMP1/GYPC/PRDM1/TNFRSF1B/HSD11B1/IL7R/INHBA/CMKLR1/TNFAIP3/LY96/IL10RA/DUSP6/ITGA2/SERPINA3/NAP1L2/C3AR1/DOCK2/IKZF1/FUCA1/IRF8/DNMBP/CROT/TMEM100/RGS16/MTMR10/CFB/CD37/F2RL1/LAPTM5/LAT2/GPNMB/GADD45G/CSF2RA/TFPI/CLEC4A/TPH1/PIGR/EREG/MMD/GUCY1A1/ITGB2/ANO1/LIF/PRKG2/ANKH/EVI5/TRAF1/CDADC1/SATB1/BIRC3/MMP10,3,SNF_C2
HALLMARK_MYOGENESIS,HALLMARK_MYOGENESIS,190,0.45089358610450975,2.279477442013711,1e-10,3.846153846153846e-10,1.45748987854251e-10,1465,"tags=26%, list=7%, signal=24%",LAMA2/IGF1/MYH11/FHL1/MYH1/SORBS1/ITGA7/COL6A3/ADAM12/MYOM1/GSN/SGCD/COL3A1/CASQ2/IGFBP7/MYH8/SPARC/COL15A1/CD36/MYH4/PYGM/GPX3/COL1A1/TNNT3/SSPN/APLNR/FST/MYL3/MEF2C/AEBP1/DENND2B/LSP1/MYLK/DES/TAGLN/HBEGF/CKMT2/ITGB5/COX7A1/COL6A2/TGFB1/GADD45B/LDB3/CDH13/PTGIS/MYH2/PDLIM7/GJA5/SGCA,3,SNF_C2
HALLMARK_DNA_REPAIR,HALLMARK_DNA_REPAIR,149,-0.5504752017876597,-2.1688258578214916,1e-10,3.846153846153846e-10,1.45748987854251e-10,5622,"tags=58%, list=28%, signal=43%",NME4/TAF12/NUDT9/POLB/DAD1/RRM2B/POLE4/NT5C/TAF6/GTF2B/ITPA/GTF2H3/POLH/SNAPC5/CETN2/DDB1/POLR3C/TAF13/POLR1D/CANT1/GTF2H5/VPS28/NT5C3A/NUDT21/CLP1/POLR2I/TSG101/MPC2/BOLA2/GTF2A2/MRPL40/POLR1H/BRF2/STX3/POLR2J/ZNF707/ELOA/POLR2G/POLD3/SUPT5H/RBX1/SF3A3/APRT/SAC3D1/SEC61A1/RPA3/PNP/NCBP2/ERCC3/GTF3C5/DUT/POLA1/TMED2/DGUOK/POLR2C/BCAP31/UPF3B/COX17/POLR2H/POLA2/POLD1/ADRM1/NELFE/LIG1/RAE1/POLR2F/NME1/UMPS/ARL6IP1/NELFCD/SSRP1/POLR1C/CSTF3/POLR2D/PRIM1/RFC3/POLR2K/ALYREF/RFC5/HPRT1/RFC2/TYMS/ZWINT/RAD51/PCNA/RFC4/FEN1,3,SNF_C2
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,113,-0.5577145824766828,-2.121435070294397,4.663237443823676e-10,1.6654419442227417e-9,6.311148420212495e-10,5058,"tags=53%, list=25%, signal=40%",ERO1A/ALDH18A1/EIF4E/ARFGAP1/KIF5B/EXOSC1/PARN/IMP3/GEMIN4/EIF2S1/DNAJA4/SDAD1/SERP1/HSPA5/NOP14/IARS1/HYOU1/CEBPB/NPM1/NHP2/YIF1A/DDX10/SSR1/LSM1/KHSRP/RRP9/ATF4/EXOSC5/EIF4G1/CALR/HSPA9/PAIP1/POP4/CHAC1/BANF1/NFYA/VEGFA/PREB/TATDN2/NOLC1/PDIA6/TARS1/HSP90B1/EXOSC4/EIF4A3/SRPRB/EXOSC2/XPOT/NOP56/EXOSC9/EIF4EBP1/MTHFD2/LSM4/H2AX/YWHAZ/CEBPG/SLC7A5/PSAT1/CKS1B/DKC1,3,SNF_C2
HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INFLAMMATORY_RESPONSE,198,0.39670433113489456,2.0289440918121744,9.854223645314022e-10,3.284741215104674e-9,1.244744039408087e-9,2737,"tags=32%, list=13%, signal=28%",AXL/BTG2/SCARF1/NLRP3/CALCRL/PTGER4/IL6/APLNR/SERPINE1/PTPRE/CD69/PDPN/TNFAIP6/KLF6/LPAR1/TLR3/CSF3/F3/PCDH7/HBEGF/IL4R/ACVR2A/STAB1/PTGIR/TNFRSF1B/BEST1/AHR/ITGB3/ITGA5/TACR1/SELE/IL1R1/HRH1/PIK3R5/IL7R/OSMR/INHBA/SLC31A2/RGS1/CMKLR1/MMP14/ABCA1/GPR183/VIP/IL10RA/IL18R1/FPR1/C3AR1/HAS2/SGMS2/GPR132/MSR1/CCL2/EBI3/RGS16/CD48/EMP3/CCL22/LCP2/IL12B/PTAFR/NFKB1/C5AR1/IL10,3,SNF_C2
HALLMARK_SPERMATOGENESIS,HALLMARK_SPERMATOGENESIS,111,-0.5263431570191794,-1.9996855948133,5.310840398298022e-8,1.5620118818523595e-7,5.919202920703678e-8,4402,"tags=44%, list=22%, signal=35%",GSG1/SNAP91/COIL/PGS1/GMCL1/ELOVL3/PIAS2/MAP7/CRISP2/CCNA1/CSNK2A2/DMC1/POMC/TCP11/NF2/TSN/PEBP1/MLF1/MAST2/STRBP/RPL39L/CLPB/LPIN1/HSPA4L/YBX2/VDAC3/PARP2/TALDO1/TOPBP1/CNIH2/SCG3/DMRT1/PCSK1N/NEK2/ACRV1/CDKN3/IL12RB2/PSMG1/DBF4/EZH2/CDK1/BUB1/AURKA/RFC4/NCAPH/TTK/KIF2C/CCNB2/ART3,3,SNF_C2
HALLMARK_GLYCOLYSIS,HALLMARK_GLYCOLYSIS,195,-0.4559228731386425,-1.8393210186285698,5.283033323330328e-8,1.5620118818523595e-7,5.919202920703678e-8,7872,"tags=61%, list=39%, signal=38%",HS6ST2/SOX9/PAXIP1/ALG1/PC/BIK/AK4/SDC2/LHPP/B3GNT3/KIF2A/ALDOA/ANKZF1/PGLS/ECD/STC1/P4HA2/ALDH7A1/FAM162A/VLDLR/AKR1A1/EXT1/MPI/PMM2/UGP2/GFUS/CHST6/LDHC/CACNA1H/GNE/CHST1/FBP2/GNPDA1/GMPPA/RARS1/GALK2/GCLC/GALE/MED24/ERO1A/ADORA2B/CHST2/PLOD2/PKM/SRD5A3/B4GALT4/ISG20/NOL3/COPB2/B3GAT1/PGAM1/LHX9/PDK3/PYGB/HK2/GYS1/BPNT1/ARTN/B3GAT3/CLDN3/TGFA/HSPA5/G6PD/SLC16A3/RPE/P4HA1/SDHC/RRAGD/B4GALT2/MIOX/EFNA3/NDUFV3/GFPT1/LDHA/PPFIA4/DLD/ME1/PLOD1/ENO2/CLN6/GALK1/ABCB6/PFKP/TXN/FKBP4/ME2/SAP30/POLR3K/DSC2/VEGFA/ENO1/SLC37A4/CLDN9/GOT1/SPAG4/PGK1/SLC25A10/GOT2/HAX1/NANP/MDH2/NSDHL/SOD1/TALDO1/PSMC4/PPIA/NASP/MDH1/CHST4/SLC25A13/LCT/TPI1/KIF20A/STMN1/HMMR/CDK1/AURKA/DEPDC1/CENPA,3,SNF_C2
HALLMARK_MITOTIC_SPINDLE,HALLMARK_MITOTIC_SPINDLE,197,-0.44650468950245437,-1.8007917730500083,2.0499724208090816e-7,5.694367835580782e-7,2.157865706114823e-7,4775,"tags=37%, list=24%, signal=28%",KIF5B/NCK2/KIF1B/ACTN4/NET1/FSCN1/ARL8A/ABI1/GEMIN4/ARFGEF1/HDAC6/ARHGDIA/UXT/WASF1/KIF3C/RALBP1/SEPTIN9/SMC3/TUBGCP3/STAU1/CDC42EP4/KATNB1/PCNT/KATNA1/CEP131/RANBP9/TUBA4A/TUBD1/DYNLL2/SAC3D1/YWHAE/SMC1A/CEP72/TBCD/SMC4/KIF20B/LRPPRC/BRCA2/CEP250/MAPRE1/SASS6/ECT2/KIF22/TOP2A/PRC1/CKAP5/INCENP/LMNB1/CENPF/NEK2/KNTC1/FBXO5/DLGAP5/KIF11/ANLN/ESPL1/RACGAP1/PIF1/CENPE/KIF23/KIF15/CDK1/BUB1/KIF4A/AURKA/NDC80/TTK/KIF2C/CCNB2/TPX2/BIRC5/PLK1,3,SNF_C2
HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL2_STAT5_SIGNALING,197,0.3507923918838741,1.7898824936676034,2.988384368286749e-7,7.864169390228288e-7,2.9801062952444036e-07,3874,"tags=40%, list=19%, signal=33%",ABCB1/SHE/ITIH5/PLPP1/SELP/F2RL2/PTH1R/IL1RL1/NRP1/SYT11/COL6A1/IL3RA/CCND2/PENK/KLF6/GATA1/FGL2/SLC2A3/BMPR2/AHNAK/IL4R/CAPN3/RORA/GADD45B/SWAP70/EMP1/TNFSF11/ARL4A/SOCS2/TNFRSF1B/RHOB/AHR/WLS/CCR4/SH3BGRL2/PRKCH/CISH/IL10RA/IL18R1/GPR65/TLR7/SCN9A/DENND5A/ITGAV/IRF8/RGS16/FLT3LG/TGM2/CD48/GABARAPL1/CST7/MUC1/GUCY1B1/IKZF2/CDKN1C/IKZF4/SNX9/EOMES/SPRY4/IL10/LRIG1/IFNGR1/NT5E/MAP3K8/MYO1E/NFKBIZ/SPRED2/LIF/BATF3/TWSG1/HOPX/TNFRSF8/TRAF1/PLAGL1/BHLHE40/CDC42SE2/LRRC8C/MYO1C/CSF1,3,SNF_C2
HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_JUNCTION,198,0.34461070492049234,1.762511268085723,9.370344274899785e-7,2.3425860687249464e-6,8.877168260431376e-7,3659,"tags=36%, list=18%, signal=30%",SLIT2/VWF/PECAM1/CD34/CLDN11/CLDN5/CLDN19/COL17A1/JAM3/MMP2/FBN1/COL16A1/LAYN/FLNC/VCAN/ADAMTS5/CADM3/CDH11/PARVA/NEXN/ADAM23/CDH6/LIMA1/NRXN2/ICAM2/CNN2/CNTN1/THY1/NLGN3/NECTIN3/CERCAM/GNAI2/NLGN2/TJP1/CLDN15/MYL9/TSPAN4/ITGA2/DSC1/ZYX/PTEN/TNFRSF11B/SDC3/EPB41L2/ITGA3/RASA1/PTPRC/PKD1/AKT3/SKAP2/CD99/BMP1/ITGB1/SGCE/CD209/ITGA9/IRS1/FYB1/NEGR1/TRO/SORBS3/ACTN1/VCL/CLDN18/MAP3K20/SHC1/MAPK11/PCDH1/CX3CL1/PARD6G/EVL/TRAF1,3,SNF_C2
HALLMARK_ANGIOGENESIS,HALLMARK_ANGIOGENESIS,32,0.5748999101262481,2.215502582310611,5.669632194698821e-5,1.349912427309243e-4,5.1154576192771316e-5,2016,"tags=44%, list=10%, signal=39%",FSTL1/COL3A1/NRP1/LUM/VCAN/THBD/POSTN/COL5A2/LPL/CCND2/SLCO2A1/PDGFA/JAG1/ITGAV,3,SNF_C2
HALLMARK_COMPLEMENT,HALLMARK_COMPLEMENT,194,0.31293795825098863,1.5720790219434668,7.521915365064719e-5,1.709526219332891e-4,6.478204620629903e-5,2388,"tags=22%, list=12%, signal=20%",F10/ZEB1/LRP1/NOTCH4/KCNIP2/CFH/ZFPM2/TIMP2/CD36/GNG2/SERPING1/DPP4/IL6/SERPINE1/CTSO/SH2B3/F3/C1R/LIPA/CDH13/PIK3CG/C1S/C3/DOCK4/PIK3R5/GNAI2/MMP14/TNFAIP3/GZMK/DUSP6/FN1/FCN1/CD40LG/F8/DOCK10/ERAP2/FYN/JAK2/MMP8/CSRP1/CASP4/CFB/LCP2,3,SNF_C2
HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,193,0.3026130258158606,1.529187297245654,8.318480530954921e-5,1.808365332816287e-4,6.852752840145931e-5,3446,"tags=37%, list=17%, signal=31%",KRT1/F2R/NLRP3/IL6/IL16/CCND2/TLR3/CD1D/IL4R/ACVR2A/ETS1/TGFB1/LY86/FGR/THY1/STAB1/INHBA/SOCS5/STAT4/GPR65/CD40LG/CCL19/FAS/JAK2/CRTAM/CFP/HLA-DOA/IRF8/HCLS1/CCL2/CD4/CD28/PRKCB/PTPRC/SRGN/TGFB2/CCL22/LCP2/IL12B/ITK/ST8SIA4/CD8A/CD3G/APBB1/HLA-DRA/HLA-DMB/HLA-E/CD74/CD3E/IL10/ELANE/IFNGR1/CCR2/CD96/CD247/GZMA/CCL11/FYB1/EREG/HLA-DMA/IGSF6/GBP2/WAS/ITGB2/SIT1/CD3D/LIF/CD2/LCK/SPI1/CCR5/CXCR3,3,SNF_C2
HALLMARK_APOPTOSIS,HALLMARK_APOPTOSIS,158,0.32463785934603107,1.5885815386564643,1.5563572028938605e-4,3.2424108393622094e-4,1.2287030549162057e-4,2829,"tags=27%, list=14%, signal=23%",CAV1/DCN/F2R/EGR3/PDGFRB/MMP2/HGF/GSN/BTG2/TIMP2/TXNIP/JUN/LUM/FEZ1/GPX3/ATF3/DPYD/IGFBP6/IL6/PLPPR4/CCND2/CD69/NEDD9/AVPR1A/GADD45B/EMP1/RHOB/BGN/TIMP3/FAS/BNIP3L/RNASEL/ADD1/PLCB2/CASP4/TGFB2/PDCD4/TGFBR3/LEF1/CFLAR/IFNGR1/LGALS3,3,SNF_C2
HALLMARK_UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,156,-0.41096388589943406,-1.6295888971824337,1.9677360984772326e-4,3.935472196954465e-4,1.4913368325301135e-4,5295,"tags=49%, list=26%, signal=36%",TST/RXRB/EIF2S3/DNAJB1/TYRO3/GLS/NUP58/ALAS1/SLC25A4/TFRC/CCK/POLG2/AP2S1/SPR/BSG/CDC34/DDX21/MAPK8IP2/CNP/TAP1/MARK2/MRPL23/FURIN/PPIF/CASP3/BID/DGAT1/GCH1/SLC6A12/ATP6V1F/HNRNPU/CLCN2/TUBA4A/ATP6V1C1/BTG3/GRINA/BAK1/YKT6/POLE3/CHKA/NKX2-5/ENO2/CYB5B/PSMC3/CDC5L/FKBP4/SLC6A8/PRPF3/PDAP1/POLR2H/GRPEL1/LHX2/KLHDC3/PARP2/DNAJA1/TARS1/GGH/GAL/CHRNA5/AMD1/AGO2/SIGMAR1/H2AX/CDK2/E2F5/PPAT/KCNH2/RPN1/EPCAM/STIP1/CTSV/CEBPG/COL2A1/RFC4/FEN1/CCNE1,3,SNF_C2
HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TGF_BETA_SIGNALING,54,0.44939252013199615,1.9183335013166982,3.1023599696202575e-4,5.966076864654342e-4,2.260829127658487e-4,4142,"tags=44%, list=20%, signal=35%",LTBP2/JUNB/SERPINE1/ENG/ACVR1/BMPR2/PPP1R15A/TGFB1/ID3/TJP1/ID1/THBS1/CDKN1C/SKI/KLF10/TGFBR1/PMEPA1/WWTR1/SMAD1/RAB31/APC/SMAD7/SPTBN1/BCAR3,3,SNF_C2
HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,83,0.38208517527662517,1.7536074141809406,3.9983579802482577e-4,7.404366630089366e-4,2.805865249297023e-4,3385,"tags=37%, list=17%, signal=31%",LEPR/ACVRL1/CD36/JUN/IL6/SOCS3/IL3RA/IL4R/TGFB1/CRLF2/TNFRSF1B/ITGB3/IL9R/IL1R1/PIK3R5/OSMR/PDGFC/IL18R1/A2M/FAS/EBI3/IL13RA1/PLA2G2A/TNFRSF1A/CSF2RA/IFNGR1/MAP3K8/CSF2RB/STAM2/ITGA4/STAT3,3,SNF_C2
HALLMARK_HYPOXIA,HALLMARK_HYPOXIA,194,0.2914613656597067,1.4641889441009395,5.924818963267263e-4,0.0010580033862977256,4.0092759901808555e-4,2386,"tags=23%, list=12%, signal=21%",AKAP12/CAV1/ZFP36/DCN/FOS/DUSP1/CCN1/TGFB3/CAVIN1/JUN/PYGM/SRPX/ATF3/CCN2/IL6/COL5A1/SERPINE1/PCK1/KLF6/LOX/F3/MAP3K1/SLC2A3/CCN5/NR3C1/TIPARP/PPP1R15A/ETS1/KLF7/RORA/NDST1/HAS1/BGN/CCNG2/TNFAIP3/IDS/BNIP3L/SLC6A6/FOSL2/SDC3/PFKFB3/TGM2/NDST2/TPST2/CDKN1C,3,SNF_C2
HALLMARK_PEROXISOME,HALLMARK_PEROXISOME,101,-0.3693831549237371,-1.3911292487723497,0.02947845804988662,0.05082492767221831,0.019259972591577464,4722,"tags=36%, list=23%, signal=27%",SLC25A4/PEX6/TSPO/GNPAT/PRDX5/NR1I2/SLC27A2/FABP6/HRAS/PEX2/IDH2/CNBP/HSD11B2/PEX5/SMARCC1/PEX13/SLC35B2/ABCB9/CLN6/FADS1/ERCC3/IDI1/ABCD1/NUDT19/PABPC1/FDPS/SLC25A17/ACOT8/CACNA1B/PRDX1/SOD1/CRABP1/TOP2A/MSH2/CTPS1/SLC25A19,3,SNF_C2
HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_XENOBIOTIC_METABOLISM,184,0.23591334876525757,1.187830074712998,0.04111546263051088,0.06852577105085146,0.02596766060874372,2489,"tags=22%, list=12%, signal=19%",IGF1/F10/ATOH8/PDK4/PROS1/CD36/FBLN1/SERPINE1/CDO1/SLC12A4/RBP4/CES1/ETS2/AOX1/IGFBP4/ABCD2/GCKR/TPST1/IL1R1/HSD11B1/PTGDS/CYP1A1/CYP26A1/FAS/ALDH2/SLC6A6/LCAT/FMO1/IRF8/CSAD/CROT/CAT/GABARAPL1/CFB/TGFB2/SLC46A3/ENPEP/MAN1A1/ACSM1/ADH1C,3,SNF_C2
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,47,-0.42179817780545825,-1.4102824555280198,0.04708798017348203,0.0759483551185194,0.02878042930807051,4259,"tags=43%, list=21%, signal=34%",GCLM/HMOX2/ABCC1/NDUFB4/G6PD/SELENOS/GLRX2/NDUFS2/PRDX6/TXNRD1/PRDX2/NDUFA6/PFKP/TXN/LAMTOR5/SCAF4/CDKN2D/PRDX1/SOD1/PRDX4,3,SNF_C2
HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PI3K_AKT_MTOR_SIGNALING,103,-0.35430158624523467,-1.337178543695814,0.04880817253121453,0.0762627695800227,0.02889957584085071,6449,"tags=39%, list=32%, signal=27%",MAP3K7/ACACA/SQSTM1/ACTR3/NCK1/PPP2R1B/YWHAB/AKT1S1/PRKAG1/CLTC/EIF4E/PTPN11/MAPKAP1/PAK4/GSK3B/NFKBIB/ARHGDIA/ARPC3/AP2M1/TRAF2/HRAS/CFL1/RPTOR/GRB2/TRIB3/PPP1CA/PFN1/UBE2N/SFN/CDK4/DDIT3/SLC2A1/CALR/CSNK2B/ARF1/PDK1/HSP90B1/CDK2/CDK1/E2F1,3,SNF_C2
